Fun, p0, p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p112.786, 5.401463436789701, 2.926735917699531, 4.0352019315915255, 1.499097616967924, 0.61581041995477, 5.457550819105204, 2.2311597509146024, 4.6871214867393505, 5.636169538962234, 5.279429116832165, 4.80932968302168, 3.0252701055198563, 
2.786, 5.401463436789701, 2.926735917699531, 4.0352019315915255, 1.499097616967924, 0.61581041995477, 5.457550819105204, 2.2311597509146024, 4.6871214867393505, 5.636169538962234, 5.279429116832165, 4.80932968302168, 3.0252701055198563, 
2.786, 5.401463436789701, 2.926735917699531, 4.0352019315915255, 1.499097616967924, 0.61581041995477, 5.457550819105204, 2.2311597509146024, 4.6871214867393505, 5.636169538962234, 5.279429116832165, 4.80932968302168, 3.0252701055198563, 
2.786, 5.401463436789701, 2.926735917699531, 4.0352019315915255, 1.499097616967924, 0.61581041995477, 5.457550819105204, 2.2311597509146024, 4.6871214867393505, 5.636169538962234, 5.279429116832165, 4.80932968302168, 3.0252701055198563, 
2.644, 5.526549410089579, 2.9945126628615357, 4.0011471313393745, 1.5338134095830855, 0.6073703485161543, 5.58393565240643, 2.0318230150665917, 4.795664876878828, 5.7666907876413305, 5.144465756748536, 4.71386671535522, 3.095328685027506, 
2.644, 5.526549410089579, 2.9945126628615357, 4.0011471313393745, 1.5338134095830855, 0.6073703485161543, 5.58393565240643, 2.0318230150665917, 4.795664876878828, 5.7666907876413305, 5.144465756748536, 4.71386671535522, 3.095328685027506, 
2.644, 5.526549410089579, 2.9945126628615357, 4.0011471313393745, 1.5338134095830855, 0.6073703485161543, 5.58393565240643, 2.0318230150665917, 4.795664876878828, 5.7666907876413305, 5.144465756748536, 4.71386671535522, 3.095328685027506, 
2.644, 5.526549410089579, 2.9945126628615357, 4.0011471313393745, 1.5338134095830855, 0.6073703485161543, 5.58393565240643, 2.0318230150665917, 4.795664876878828, 5.7666907876413305, 5.144465756748536, 4.71386671535522, 3.095328685027506, 
2.644, 5.526549410089579, 2.9945126628615357, 4.0011471313393745, 1.5338134095830855, 0.6073703485161543, 5.58393565240643, 2.0318230150665917, 4.795664876878828, 5.7666907876413305, 5.144465756748536, 4.71386671535522, 3.095328685027506, 
2.644, 5.526549410089579, 2.9945126628615357, 4.0011471313393745, 1.5338134095830855, 0.6073703485161543, 5.58393565240643, 2.0318230150665917, 4.795664876878828, 5.7666907876413305, 5.144465756748536, 4.71386671535522, 3.095328685027506, 
2.622, 5.478571500598225, 2.9453257136882383, 3.9975538929875105, 1.5150155098378584, 0.6026104655972508, 5.655211945932405, 2.1953542443595806, 4.583463847294561, 5.840299863898565, 5.210132425230705, 4.660029191290619, 3.0779402014731843, 
2.618, 5.430156245399029, 2.915227239879116, 3.9455095683479593, 1.5006648384570533, 0.6353349067434323, 5.626252691575796, 2.164079523870128, 4.747379538934659, 5.810392809858056, 5.1834523376271955, 4.6819031479203765, 3.052404144509279, 
2.618, 5.430156245399029, 2.915227239879116, 3.9455095683479593, 1.5006648384570533, 0.6353349067434323, 5.626252691575796, 2.164079523870128, 4.747379538934659, 5.810392809858056, 5.1834523376271955, 4.6819031479203765, 3.052404144509279, 
2.408, 5.52756288066028, 2.9398232327874263, 3.902520047447469, 1.5210360810536616, 0.6005065636940072, 5.256228726822139, 2.1220937842519003, 4.868737361889014, 6.0623275029449, 5.4082033168716155, 4.609283794894285, 3.118484644775589, 
2.408, 5.52756288066028, 2.9398232327874263, 3.902520047447469, 1.5210360810536616, 0.6005065636940072, 5.256228726822139, 2.1220937842519003, 4.868737361889014, 6.0623275029449, 5.4082033168716155, 4.609283794894285, 3.118484644775589, 
2.408, 5.52756288066028, 2.9398232327874263, 3.902520047447469, 1.5210360810536616, 0.6005065636940072, 5.256228726822139, 2.1220937842519003, 4.868737361889014, 6.0623275029449, 5.4082033168716155, 4.609283794894285, 3.118484644775589, 
2.408, 5.52756288066028, 2.9398232327874263, 3.902520047447469, 1.5210360810536616, 0.6005065636940072, 5.256228726822139, 2.1220937842519003, 4.868737361889014, 6.0623275029449, 5.4082033168716155, 4.609283794894285, 3.118484644775589, 
2.408, 5.52756288066028, 2.9398232327874263, 3.902520047447469, 1.5210360810536616, 0.6005065636940072, 5.256228726822139, 2.1220937842519003, 4.868737361889014, 6.0623275029449, 5.4082033168716155, 4.609283794894285, 3.118484644775589, 
